thread_link,thread_title,is_main_post,user,time,text
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2774886-Where_to_go_with_a_3_year_old_autistic_son-Traveling_With_Disabilities.html,where to go with a 3 year old autistic son,False,susan s,17 years ago,Hi LesRose! Those are Fantastic links!! Thanks!
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2774886-Where_to_go_with_a_3_year_old_autistic_son-Traveling_With_Disabilities.html,where to go with a 3 year old autistic son,False,LesRose,17 years ago,"fussyguest - there are literally hundreds! My entire day yesterday was occupied with research for Traveling with Disabilities and I barely scratched the surface - I love research!! 

Currently looking for info on Spain for Rita1963."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2774886-Where_to_go_with_a_3_year_old_autistic_son-Traveling_With_Disabilities.html,where to go with a 3 year old autistic son,False,,16 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2785380-Travelers_with_Disabilities_Do_NOT_Fly_on_Lufthansa-Traveling_With_Disabilities.html,Travelers with Disabilities: Do NOT Fly on Lufthansa,True,kathmandusue,17 years ago,"Eye witness report from a flight to Los Angeles from Frankfurt, Germany. An elderly man in a wheel chair was taken through the jetway onto the airplane. The flight attendants were clearly annoyed with the man because he was heavy. The assistants literally picked him up and roughly put him into his seat. He cried out in pain and the employees just walked away. Later on the same flight a diabetic passenger asked for orange juice because it had been 9 hours between meal services and she was feeling woozy. The flight attendant screamed at her and told her to wait for another half hour until the beverage service. The last straw was when the disabled man wanted to take a short walk to help his circulation and the employees refused to help him. He sat in pain the entire 12 hours. Upon exiting the plane I told the flight attendants I would post on the Internet about their dispicable behavior and they said, ""Go ahead!"" and laughed as I walked off the plane."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2785380-Travelers_with_Disabilities_Do_NOT_Fly_on_Lufthansa-Traveling_With_Disabilities.html,Travelers with Disabilities: Do NOT Fly on Lufthansa,False,susan s,17 years ago,"I am sorry, but posting here simply isn't enough. You really must contact Lufthansa directly with your story. 



Please also post this information on the airline forum. 



Here's the link to contact the airline:



http://www.lufthansa.com/online/portal/lh/us/info_and_services/local_box?nodeid=1931077&l=en&cid=1000390#ancN65586



...don't be afraid to be direct, specific and brutally honest when you write them with your complaints and concerns."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2785380-Travelers_with_Disabilities_Do_NOT_Fly_on_Lufthansa-Traveling_With_Disabilities.html,Travelers with Disabilities: Do NOT Fly on Lufthansa,False,kathmandusue,17 years ago,"I sent a fed ex letter to the CEO in Frankfurt twice and never received a reply. What is so horrible about them is their ""culture of indifference"". They just do not care. From the ground to the sky it's all the same. That's why I am posting."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2785380-Travelers_with_Disabilities_Do_NOT_Fly_on_Lufthansa-Traveling_With_Disabilities.html,Travelers with Disabilities: Do NOT Fly on Lufthansa,False,,17 years ago,"This post has been removed at the author's request.To read more about editing your posts, please follow this link: http://www.tripadvisor.com/help/how_to_edit_your_posts"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2785380-Travelers_with_Disabilities_Do_NOT_Fly_on_Lufthansa-Traveling_With_Disabilities.html,Travelers with Disabilities: Do NOT Fly on Lufthansa,False,susan s,17 years ago,"I see you've posted another thread about another experience you've had involving Luthansa while you were traveling with a broken arm. Are you referencing two bad flights or is this a segment of one flight you failed to include in an earlier post?



http://www.tripadvisor.com/ShowTopic-g1-i10702-k2603121-Passengers_with_Disabiilities_Don_t_take_Lufthansa-Air_Travel.html





I really think if you're going to write a complaint it is imperative to be completely forthcoming and honest."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2641542-Travel_insurance-Traveling_With_Disabilities.html,travel insurance,True,brendaDraycote,17 years ago,I would like some advice on the best insurance company to use following treatment for cancer.I would like to visit Canada and Italy
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2641542-Travel_insurance-Traveling_With_Disabilities.html,travel insurance,False,RescueTeam 🇨🇦,17 years ago,"Hi;



I would suggest speaking to an insurance broker near you.



Best Regards"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2641542-Travel_insurance-Traveling_With_Disabilities.html,travel insurance,False,AskOksana,17 years ago,"do you mean TRAVEL INSURANCE?



Travel Guard & Access America are the best, be sure to get a plan w/ medical evacuation coverage, it costs more, but an air evac flight to a hospital can cost $35,000+ one way. If Natasha Richardson had had this, she probably would have lived.



Depending upon when you last were treated for cancer, I don't know if any travel insurance, trip cancellation company will cover you...



BTW, check w/ your health insurance company to see what they will cover in other countries & states, don't assume you're covered."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2641542-Travel_insurance-Traveling_With_Disabilities.html,travel insurance,False,onemoreplace,17 years ago,Look at the website InsureMyTrip. They list numerous insurance policies - some wave the preexisting condition rule IF you buy their insurance within a specific number of days after making your first payment for the trip. Since I travel in a wheelchair my husband and I have carried Med-Jet Insurance for evacuation - great company.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2641542-Travel_insurance-Traveling_With_Disabilities.html,travel insurance,False,jaycine,17 years ago,"Try http://www.allcleartravel.com , phone 0800 0825252. They are about the only firm to quote for my Dad's trip to NZ, and the people on the phone were really kind and helpful.

 

I think their website need you to call if there are pre existing conditions, but the call is free.



Hope it helps,

Jaycine"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2641542-Travel_insurance-Traveling_With_Disabilities.html,travel insurance,False,,16 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2807598-Heathrow_Airport_UK_Is_there_a_designated_place_injections-Traveling_With_Disabilities.html,"Heathrow Airport, UK: Is there a designated place injections",True,Triprajul,17 years ago,"Greetings:

 First, I would like to thank LesRose, the destination expert for for Maui, Kihei, and Traveling with Disabilities. The links provided to Heathrow were excellent and extremely useful. Thank you very much.

 Does anyone know if Heathrow Airport in London has an area designated for giving insulin injections? If not, can anyone recommend what to do at Heathrow if you need to give yourself or someone else an insulin injection?

 Any information given is greatly appreciated."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2807598-Heathrow_Airport_UK_Is_there_a_designated_place_injections-Traveling_With_Disabilities.html,"Heathrow Airport, UK: Is there a designated place injections",False,susan s,17 years ago,Hi: Please contact your airline. They may be able to offer you access to a preferred customer lounge or other room that would give you some privacy from the harmlessly curious.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2807598-Heathrow_Airport_UK_Is_there_a_designated_place_injections-Traveling_With_Disabilities.html,"Heathrow Airport, UK: Is there a designated place injections",False,,16 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2832012-Mobility_scooters_in_Mexico-Traveling_With_Disabilities.html,Mobility scooters in Mexico,True,AnthL,17 years ago,"Please help, 

We are due to go to Mexico for our wedding in Mexico and we are travelling with our grandparents, we have arranged for mobility scooters to be delivered from our departing airport which the airline say is fine. the problem we have is Thomsons are saying that the coach company in Mexico will not allow the 2 mobility scooters to go on the coach so we must arrange for a private transfer. surely this is discrimination against disabilitys? we have to pay an extra £150 for private transfers. Does this sound correct?



Any help would be appreciated as Thomson are not co-operating so we are facing an extra £150 charge



thank you Anthony"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k2832012-Mobility_scooters_in_Mexico-Traveling_With_Disabilities.html,Mobility scooters in Mexico,False,,16 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
